// timecycle generated by derpy's script loader



////////////////////////////////////// Sunny
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midnight
92 91 92	139 141 152	101 109 116	40 40 40	70 74 71	0.000	20 20 20	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-120	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.300	37 37 48	37 37 37	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4AM
95 94 95	139 141 152	101 109 116	40 40 40	80 87 90	0.000	20 20 20	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-120	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.300	37 37 48	37 37 37	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5AM
95 94 95	139 141 152	101 109 116	40 40 40	87 91 87	0.000	20 20 20	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-80	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.300	37 37 48	37 37 37	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6AM
95 94 95	123 122 133	74 74 74	70 70 70	92 91 84	0.000	69 69 69	88 88 88	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7AM
95 94 95	120 119 130	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8AM
95 94 95	128 127 137	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9AM
95 94 95	136 135 144	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10AM
95 94 95	144 143 151	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11AM
95 94 95	152 151 158	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

//
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midday
95 94 95	160 159 165	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1PM
95 94 95	155 154 161	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2PM
95 94 95	150 149 157	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3PM
95 94 95	146 145 153	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4PM
95 94 95	141 140 149	74 74 74	70 70 70	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5PM
95 94 95	137 136 145	74 74 74	70 70 70	80 87 90	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6PM
95 94 95	132 131 141	74 74 74	70 70 70	80 87 90	0.000	69 69 69	88 88 88	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-100	1.000	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-1.000	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7PM
95 94 95	139 141 152	74 74 74	70 70 70	80 87 90	0.000	69 69 69	88 88 88	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-100	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.320	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8PM
95 94 95	139 141 152	74 74 74	70 70 70	80 87 90	0.000	69 69 69	88 88 88	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-100	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.320	90 90 90	40 40 40	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9PM
92 91 92	139 141 152	101 109 116	40 40 40	70 74 71	0.000	20 20 20	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-120	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.320	37 37 48	37 37 37	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10PM
89 88 89	139 141 152	101 109 116	40 40 40	70 74 71	0.000	20 20 20	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-120	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.320	37 37 48	37 37 37	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11PM
86 85 86	139 141 152	101 109 116	40 40 40	70 74 71	0.000	20 20 20	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-120	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.320	37 37 48	37 37 37	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

